12:29:32.055PM INFO  com.library.aspect.LoggingAspect - Aspect is initialized
12:29:39.419PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.419PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.419PM INFO  c.l.controller.AuthorController - Counter : 3130
12:29:39.419PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.420PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.420PM INFO  c.l.controller.AuthorController - Counter : 3131
12:29:39.420PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.420PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.420PM INFO  c.l.controller.AuthorController - Counter : 3132
12:29:39.421PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.421PM INFO  c.l.controller.AuthorController - Counter : 3133
12:29:39.421PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.421PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.421PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.421PM INFO  c.l.controller.AuthorController - Counter : 3134
12:29:39.421PM INFO  c.l.controller.AuthorController - Counter : 3135
12:29:39.421PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.421PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.422PM INFO  c.l.controller.AuthorController - Counter : 3136
12:29:39.422PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.422PM INFO  c.l.controller.AuthorController - Counter : 3137
12:29:39.422PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.422PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.422PM INFO  c.l.controller.AuthorController - Counter : 3138
12:29:39.422PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.422PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.422PM INFO  c.l.controller.AuthorController - Counter : 3139
12:29:39.422PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.423PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.423PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.423PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.423PM INFO  c.l.controller.AuthorController - Counter : 3140
12:29:39.423PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.423PM INFO  c.l.controller.AuthorController - Counter : 3141
12:29:39.423PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.423PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.424PM INFO  c.l.controller.AuthorController - Counter : 3142
12:29:39.424PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.424PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.424PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.424PM INFO  c.l.controller.AuthorController - Counter : 3143
12:29:39.424PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.424PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.424PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.424PM INFO  c.l.controller.AuthorController - Counter : 3144
12:29:39.424PM INFO  c.l.controller.AuthorController - Counter : 3145
12:29:39.425PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.425PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.425PM INFO  c.l.controller.AuthorController - Counter : 3146
12:29:39.425PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.425PM INFO  c.l.controller.AuthorController - Counter : 3147
12:29:39.425PM INFO  c.l.controller.AuthorController - Counter : 3148
12:29:39.425PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.425PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.426PM INFO  c.l.controller.AuthorController - Counter : 3149
12:29:39.426PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.426PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.426PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.426PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.426PM INFO  c.l.controller.AuthorController - Counter : 3150
12:29:39.426PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.426PM INFO  c.l.controller.AuthorController - Counter : 3151
12:29:39.427PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.427PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.427PM INFO  c.l.controller.AuthorController - Counter : 3152
12:29:39.427PM INFO  c.l.controller.AuthorController - Counter : 3153
12:29:39.428PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.428PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.428PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.428PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.428PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.428PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.428PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.428PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.429PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.427PM INFO  c.l.controller.AuthorController - Counter : 3154
12:29:39.429PM INFO  c.l.controller.AuthorController - Counter : 3155
12:29:39.429PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.429PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.429PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.429PM INFO  c.l.controller.AuthorController - Counter : 3156
12:29:39.429PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.430PM INFO  c.l.controller.AuthorController - Counter : 3157
12:29:39.430PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.430PM INFO  c.l.controller.AuthorController - Counter : 3158
12:29:39.430PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.430PM INFO  c.l.controller.AuthorController - Counter : 3159
12:29:39.430PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.430PM INFO  c.l.controller.AuthorController - Counter : 3160
12:29:39.430PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.430PM INFO  c.l.controller.AuthorController - Counter : 3161
12:29:39.430PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.430PM INFO  c.l.controller.AuthorController - Counter : 3162
12:29:39.430PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.431PM INFO  c.l.controller.AuthorController - Counter : 3163
12:29:39.431PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.431PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.432PM INFO  c.l.controller.AuthorController - Counter : 3164
12:29:39.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.433PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.434PM INFO  c.l.controller.AuthorController - Counter : 3165
12:29:39.435PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.435PM INFO  c.l.controller.AuthorController - Counter : 3166
12:29:39.435PM INFO  c.l.controller.AuthorController - Counter : 3167
12:29:39.435PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.435PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.435PM INFO  c.l.controller.AuthorController - Counter : 3168
12:29:39.436PM INFO  c.l.controller.AuthorController - Counter : 3169
12:29:39.436PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.436PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.436PM INFO  c.l.controller.AuthorController - Counter : 3170
12:29:39.436PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.436PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.436PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.436PM INFO  c.l.controller.AuthorController - Counter : 3171
12:29:39.436PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.437PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.437PM INFO  c.l.controller.AuthorController - Counter : 3172
12:29:39.437PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.437PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.437PM INFO  c.l.controller.AuthorController - Counter : 3173
12:29:39.437PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.437PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.438PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.438PM INFO  c.l.controller.AuthorController - Counter : 3174
12:29:39.438PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.438PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.438PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.439PM INFO  c.l.controller.AuthorController - Counter : 3175
12:29:39.439PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.439PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.440PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.440PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.440PM INFO  c.l.controller.AuthorController - Counter : 3176
12:29:39.440PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.440PM INFO  c.l.controller.AuthorController - Counter : 3177
12:29:39.440PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.440PM INFO  c.l.controller.AuthorController - Counter : 3178
12:29:39.441PM INFO  c.l.controller.AuthorController - Counter : 3179
12:29:39.441PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.441PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.441PM INFO  c.l.controller.AuthorController - Counter : 3180
12:29:39.441PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.441PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.441PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.441PM INFO  c.l.controller.AuthorController - Counter : 3181
12:29:39.441PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.442PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.442PM INFO  c.l.controller.AuthorController - Counter : 3182
12:29:39.442PM INFO  c.l.controller.AuthorController - Counter : 3183
12:29:39.442PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.442PM INFO  c.l.controller.AuthorController - Counter : 3184
12:29:39.442PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.442PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.442PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.443PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.443PM INFO  c.l.controller.AuthorController - Counter : 3185
12:29:39.443PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.443PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.443PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.443PM INFO  c.l.controller.AuthorController - Counter : 3186
12:29:39.443PM INFO  c.l.controller.AuthorController - Counter : 3187
12:29:39.443PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.443PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.444PM INFO  c.l.controller.AuthorController - Counter : 3188
12:29:39.444PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.444PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.444PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.444PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.445PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.445PM INFO  c.l.controller.AuthorController - Counter : 3189
12:29:39.445PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.445PM INFO  c.l.controller.AuthorController - Counter : 3190
12:29:39.446PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.446PM INFO  c.l.controller.AuthorController - Counter : 3191
12:29:39.446PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.446PM INFO  c.l.controller.AuthorController - Counter : 3192
12:29:39.446PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.446PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.446PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.446PM INFO  c.l.controller.AuthorController - Counter : 3193
12:29:39.446PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.446PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.446PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.446PM INFO  c.l.controller.AuthorController - Counter : 3194
12:29:39.447PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.447PM INFO  c.l.controller.AuthorController - Counter : 3195
12:29:39.447PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.447PM INFO  c.l.controller.AuthorController - Counter : 3196
12:29:39.447PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.447PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.447PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.447PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.447PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.447PM INFO  c.l.controller.AuthorController - Counter : 3197
12:29:39.448PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.448PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.448PM INFO  c.l.controller.AuthorController - Counter : 3198
12:29:39.449PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.449PM INFO  c.l.controller.AuthorController - Counter : 3199
12:29:39.449PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.449PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.449PM INFO  c.l.controller.AuthorController - Counter : 3200
12:29:39.449PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.449PM INFO  c.l.controller.AuthorController - Counter : 3201
12:29:39.449PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:39.449PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:39.450PM INFO  c.l.controller.AuthorController - Counter : 3202
12:29:39.450PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
